sequence,pos,frequency,length,tokens,base_forms,ent_seq,base_form,skipped
勘違い,名詞,1,1,勘違い,勘違い,1210620,,False
勝手,名詞,1,1,勝手,勝手,1346190,,False
千,名詞,1,1,千,千,1388740,,False
名残惜しい,形容詞,1,1,名残惜し,名残惜しい,1531540,,False
君,代名詞,1,1,君,君-代名詞,1247260,,False
吸う,動詞,1,1,吸う,吸う,1228260,,False
声,名詞,1,1,声,声,1380440,,False
ホームルーム,名詞,1,1,ホームルーム,ホームルーム-homeroom,1122110,,False
レ,名詞,1,1,レ,,2029660,,False
レベル,名詞,1,1,レベル,レベル-level,1145910,,False
ロン毛,名詞,1,1,ロン毛,ロン毛,1925700,,False
一応,名詞,1,1,一応,一応,1161170,,False
一緒,名詞,1,1,一緒,一緒,1163400,,False
上,名詞,1,1,上,上,1352130,,False
上げる,動詞,1,1,あげる,上げる,1352320,,False
下さる,動詞,1,1,ください,下さる,1184280,,False
世界,名詞,1,1,世界,世界,1373860,,False
夕飯,名詞,1,1,夕飯,夕飯,1584910,,False
大きな,連体詞,1,1,大きな,大きな,1412890,,False
女,名詞,1,1,女,女,1344930,,False
妙,名詞,1,1,妙,妙,1528490,,False
嫌,形状詞,1,1,嫌,嫌,1587610,,False
嫌う,動詞,1,1,嫌わ,嫌う,1257250,,False
宮,名詞,1,1,宮,宮,2081050,,False
小さい,形容詞,1,1,小さく,小さい,1347750,,False
届ける,動詞,1,1,届け,届ける,1457210,,False
崎,名詞,1,1,崎,崎,1297220 | 1611700,,True
席,名詞,1,1,席,席,1382250,,False
常識,名詞,1,1,常識,常識,1356000,,False
年頃,名詞,1,1,年頃,年頃,1468660,,False
座る,動詞,1,1,座れ,座る,1291800,,False
強引,形状詞,1,1,強引,強引,1236170,,False
当たり前,形状詞,1,1,当たり前,当たり前,1448800,,False
彼氏,名詞,1,1,彼氏,彼氏,1483140,,False
心配,名詞,1,1,心配,心配,1360930,,False
怖い,形容詞,1,1,怖かっ,怖い,1593480,,False
怠い,形容詞,1,1,だるい,怠い,1007520,,False
性格,名詞,1,1,性格,性格,1375290,,False
悩み,名詞,1,1,悩み,悩み,1469850,,False
悪い,形容詞,1,1,悪かっ,悪い,1151260,,False
慌てる,動詞,1,1,慌て,慌てる,1278830,,False
戻る,動詞,1,1,戻り,戻る,1535880,,False
手,名詞,1,1,手,手,1327190,,False
打つ,動詞,1,1,打っ,打つ,1408810,,False
挫く,動詞,1,1,くじい,挫く,1292010,,False
振るう,動詞,1,1,振るっ,振るう,2037010,,False
掛ける,動詞,1,1,かけ,掛ける,1207610,,False
撫でる,動詞,1,1,なで,撫でる,1498290,,False
教える,動詞,1,1,教え,教える,1236900,,False
数学,名詞,1,1,数学,数学,1372980,,False
クール,形状詞,1,1,クール,クール-cool,1043380,,False
ズル休み,名詞,1,1,ズル休み,ずる休み,1595950,,False
タメ,名詞,1,1,タメ,ため,2615440,,False
テンション,名詞,1,1,テンション,テンション-tension,1080970,,False
テーブル,名詞,1,1,テーブル,テーブル-table,1078630,,False
トイレ,名詞,1,1,トイレ,トイレ-toilet,1084810,,False
ノリ,名詞,1,1,ノリ,乗り,1354720,,False
バイト,名詞,1,1,バイト,バイト-Arbeit,1097870,,False
バーン,名詞,1,1,バーン,バーン-barn,2861754,,False
ビックリ,名詞,1,1,ビックリ,びっくり,1226360,,False
ピリピリ,副詞,1,1,ピリピリ,ぴりぴり,1010950,,False
暴力,名詞,1,1,暴力,暴力,1519590,,False
最初,名詞,1,1,最初,最初,1293990,,False
朝,名詞,1,1,朝,朝,1428280,,False
村,名詞,1,1,村,村,1406820,,False
来る,接尾辞,1,1,来,来,1547720,,False
桐,名詞,1,1,桐,桐,1240710,,False
機嫌,名詞,1,1,機嫌,機嫌,1220930,,False
まだ,副詞,1,1,まだ,未だ,1527110,,False
もったい,名詞,1,1,もったい,勿体,1535760,,False
もっと,副詞,1,1,もっと,もっと,1012620,,False
やさか,名詞,1,1,やさか,ヤサカ,2569560,,False
ろうか,名詞,1,1,ろうか,廊下,1560670,,False
アンド,名詞,1,1,アンド,アンド-and,1020470,,False
オレンジ,名詞,1,1,オレンジ,オレンジ-orange,1035860,,False
キレイ,形状詞,1,1,キレイ,奇麗,1591900,,False
クソ,接頭辞,1,1,クソ,糞,1504900,,False
次,名詞,1,1,次,次,1316380,,False
気,名詞,1,1,気,気,1221520,,False
気まずい,形容詞,1,1,気まずい,気まずい,1222550,,False
気持ち,名詞,1,1,気持ち,気持ち,1591430,,False
泉,名詞,1,1,泉,イズミ,1390780,,False
激しい,形容詞,1,1,激しく,激しい,1600720,,False
無理,名詞,1,1,無理,無理,1530970,,False
無視,名詞,1,1,無視,無視,1530020,,False
照れる,動詞,1,1,てれる,照れる,1350880,,False
痛い,形容詞,1,1,痛っ,痛い,1432680,,False
発言,名詞,1,1,発言,発言,1477350,,False
目,名詞,1,1,目,目,1604890,,False
短い,形容詞,1,1,短く,短い,1418620,,False
石川,名詞,1,1,石川,イシカワ,2845103,,False
確かめる,動詞,1,1,確かめれ,確かめる,1205780,,False
笑う,動詞,1,1,笑え,笑う,1351360,,False
範囲,名詞,1,1,範囲,範囲,1481890,,False
簡単,形状詞,1,1,簡単,簡単,1214330,,False
系,接尾辞,1,1,系,系,1251000,,False
納得,名詞,1,1,納得,納得,1470080,,False
とき,名詞,1,1,とき,時,1315840,,False
とりあえず,副詞,1,1,とりあえず,取り敢えず,1598980,,False
どうぞ,副詞,1,1,どうぞ,どうぞ,1189130,,False
どっち,代名詞,1,1,どっち,何方,1189360,,False
どんな,形状詞,1,1,どんな,どんな,1009330,,False
どんな,連体詞,1,1,どんな,どんな,1009330,,False
なあに,代名詞,1,1,なあに,何,2825972,,False
なぜ,副詞,1,1,なぜ,何故,1577120,,False
はず,名詞,1,1,はず,筈,1476430,,False
ふう,接尾辞,1,1,ふう,風,1499730,,False
ぶな,名詞,1,1,ぶな,ぶな,2067320,,False
ほんと,名詞,1,1,ほんと,本当,1523060,,False
ほー,副詞,1,1,ほー,そう,2771030,,False
細い,形容詞,1,1,細い,細い,1295510,,False
結局,名詞,1,1,結局,結局,1254730,,False
絶対,名詞,1,1,絶対,絶対,1386840,,False
綾,名詞,1,1,綾,アヤ,2034990,,False
肩,名詞,1,1,肩,肩,1258950,,False
腕組み,名詞,1,1,腕組み,腕組み,1562900,,False
英語,名詞,1,1,英語,英語,1174420,,False
草原,名詞,1,1,草原,草原,1401970,,False
行為,名詞,1,1,行為,行為,1281830,,False
そっくり,形状詞,1,1,そっくり,そっくり,1006790,,False
そっち,代名詞,1,1,そっち,其方,1006780,,False
それ,代名詞,1,1,それ,其れ,1006970,,False
たくさん,形状詞,1,1,たくさん,沢山,1415870,,False
ちゃんと,副詞,1,1,ちゃんと,ちゃんと,1007720,,False
ったく,副詞,1,1,ったく,全く,2122580,,False
っぽい,接尾辞,1,1,っぽい,ぽい,2083720,,False
つぶつぶ,名詞,1,1,つぶつぶ,粒々,1621480,,False
でかい,形容詞,1,1,でかい,でかい,1008370,,False
親友,名詞,1,1,親友,親友,1365410,,False
言わす,動詞,1,1,言わす,言わす,2476520,,False
訳,名詞,1,1,訳,訳,1538330,,False
話,名詞,1,1,話,話,1600900,,False
認める,動詞,1,1,認めん,認める,1467530,,False
誤解,名詞,1,1,誤解,誤解,1271310,,False
貸す,動詞,1,1,貸し,貸す,1411160,,False
足,名詞,1,1,足,足,1404630,,False
